hts8|brief_description|quantity_1_code|quantity_2_code|wto_binding_code|mfn_text_rate|mfn_rate_type_code|mfn_ad_val_rate|mfn_specific_rate|mfn_other_rate|col1_special_text|gsp_indicator|gsp_ctry_excluded|apta_indicator|civil_air_indicator|nafta_canada_ind|nafta_mexico_ind|mexico_rate_type_code|mexico_ad_val_rate|mexico_specific_rate|cbi_indicator|cbi_ad_val_rate|cbi_specific_rate|agoa_indicator|cbtpa_indicator|cbtpa_rate_type_code|cbtpa_ad_val_rate|cbtpa_specific_rate|israel_fta_indicator|atpa_indicator|atpa_ad_val_rate|atpa_specific_rate|atpdea_indicator|jordan_indicator|jordan_rate_type_code|jordan_ad_val_rate|jordan_specific_rate|jordan_other_rate|singapore_indicator|singapore_rate_type_code|singapore_ad_val_rate|singapore_specific_rate|singapore_other_rate|chile_indicator|chile_rate_type_code|chile_ad_val_rate|chile_specific_rate|chile_other_rate|morocco_indicator|morocco_rate_type_code|morocco_ad_val_rate|morocco_specific_rate|morocco_other_rate|australia_indicator|australia_rate_type_code|australia_ad_val_rate|australia_specific_rate|australia_other_rate|pharmaceutical_ind|dyes_indicator|col2_text_rate|col2_rate_type_code|col2_ad_val_rate|col2_specific_rate|col2_other_rate|begin_effect_date|end_effective_date|footnote_comment|additional_duty
99139535|Australia goods: Tomato paste provided for in subheading 2002.90.80 in containers holding less than 1.4 kg, valued 57.6 cents/kg or more|NA||U||N||||10.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.109|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139536|Australia goods: Tomato paste provided for in subheading 2002.90.80 in containers holding 1.4 kg or more, valued less than 14 cents/kg|NA||U||N||||11.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.116|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139537|Australia goods: Tomato paste provided in 2002.90.80 in containers holding 1.4 kg or more, valued 14 cents/kg or more but < 22.4 cents/kg|NA||U||N||||11.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.114|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139538|Australia goods: Tomato paste provided in 2002.90.80 in containers holding 1.4 kg or more, valued 22.4 cents/kg or more but < 33.6 cents/kg|NA||U||N||||11.2% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.112|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139539|Australia goods: Tomato paste provided in 2002.90.80 in containers holding 1.4 kg or more, valued 33.6 cents/kg or more but < 50.4 cents/kg|NA||U||N||||11.1% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.111|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139540|Australia goods: Tomato paste provided for in subheading 2002.90.80 in containers holding 1.4 kg or more, valued 50.4 cents/kg or more|NA||U||N||||10.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.109|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139541|Australia goods: Tomato puree provided for in subheading 2002.90.80 in containers holding less than 1.4 kg, valued less than 11.5 cents/kg|NA||U||N||||11.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.116|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139542|Australia goods: Tomato puree provided for in 2002.90.80 in containers holding < 1.4 kg, valued 11.5 cents/kg or more but < 18.4 cents/kg|NA||U||N||||11.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.114|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139543|Australia goods: Tomato puree provided for in 2002.90.80 in containers holding < 1.4 kg, valued 18.4 cents/kg or more but < 27.6 cents/kg|NA||U||N||||11.2% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.112|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139544|Australia goods: Tomato puree provided for in 2002.90.80 in containers holding < 1.4 kg, valued 27.6 cents/kg or more but < 41.4 cents/kg|NA||U||N||||11.1% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.111|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139546|Australia goods: Tomato puree provided for in subheading 2002.90.80 in containers holding 1.4 kg or more, valued less than 7.75 cents/kg|NA||U||N||||11.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.116|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139547|Australia goods: Tomato puree provided in 2002.90.80 in containers holding 1.4 kg or more, valued 7.75 cents/kg or more but < 12.4 cents/kg|NA||U||N||||11.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.114|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139548|Australia goods: Tomato puree provided in 2002.90.80 in containers holding 1.4 kg or more, valued 12.4 cents/kg or more but < 18.6 cents/kg|NA||U||N||||11.2% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.112|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139549|Australia goods: Tomato puree provided in 2002.90.80 in containers holding 1.4 kg or more, valued 18.6 cents/kg or more but < 27.9 cents/kg|NA||U||N||||11.1% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.111|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139550|Australia goods: Tomato puree provided for in subheading 2002.90.80 in containers holding 1.4 kg or more, valued 27.9 cents/kg or more|NA||U||N||||10.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.109|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139551|Australia goods: Other tomatoes provided for in subheading 2002.90.80 valued less than 17.25 cents/kg|NA||U||N||||11.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.116|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139552|Australia goods: Other tomatoes provided for in subheading 2002.90.80 valued 17.25 cents/kg or more but less than 27.6 cents/kg|NA||U||N||||11.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.114|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139553|Australia goods: Other tomatoes provided for in subheading 2002.90.80 valued 27.6 cents/kg or more but less than 41.4 cents/kg|NA||U||N||||11.2% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.112|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139554|Australia goods: Other tomatoes provided for in subheading 2002.90.80 valued 41.4 cents/kg or more but less than 62.1 cents/kg|NA||U||N||||11.1% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.111|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139555|Australia goods: Other tomatoes provided for in subheading 2002.90.80 valued 62.1 cents/kg or more|NA||U||N||||10.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.109|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139556|Australia goods: Asparagus provided for in subheading 2005.60.00 valued less than 39.75 cents/kg|NA||U||N||||14.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.149|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139557|Australia goods: Asparagus provided for in subheading 2005.60.00 valued 39.75 cents/kg or more but less than 63.6 cents/kg|NA||U||N||||14.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.146|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139558|Australia goods: Asparagus provided for in subheading 2005.60.00 valued 63.6 cents/kg or more but less than 95.4 cents/kg|NA||U||N||||14.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.144|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139559|Australia goods: Asparagus provided for in subheading 2005.60.00 valued 95.4 cents/kg or more but less than $1.431/kg|NA||U||N||||14.3% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.143|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139560|Australia goods: Asparagus provided for in subheading 2005.60.00 valued $1.431/kg or more|NA||U||N||||14% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.14|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139561|Australia goods: Pears provided for in subheading 2008.40.00 in containers each holding less than 1.4 kg, valued less than 16.25 cents/kg|NA||U||N||||15.3% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.153|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139562|Australia goods: Pears provided for in 2008.40.00 in containers each holding < 1.4 kg, valued 16.25 cents/kg or more but < 26 cents/kg|NA||U||N||||15% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.15|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139563|Australia goods: Pears provided for in 2008.40.00 in containers each holding < 1.4 kg, valued 26 cents/kg or more but < 39 cents/kg|NA||U||N||||14.8% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.148|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139564|Australia goods: Pears provided for in 2008.40.00 in containers each holding < 1.4 kg, valued 39 cents/kg or more but < 58.5 cents/kg|NA||U||N||||14.7% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.147|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139565|Australia goods: Pears provided for in subheading 2008.40.00 in containers each holding less than 1.4 kg, valued 58.5 cents/kg or more|NA||U||N||||14.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.144|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139566|Australia goods: Pears provided for in subheading 2008.40.00 in containers each holding 1.4 kg or more, valued less than 14.5 cents/kg|NA||U||N||||15.3% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.153|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139567|Australia goods: Pears provided in 2008.40.00 in containers each holding 1.4 kg or more, valued 14.5 cents/kg or more but < 23.2 cents/kg|NA||U||N||||15% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.15|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139568|Australia goods: Pears provided in 2008.40.00 in containers each holding 1.4 kg or more, valued 23.2 cents/kg or more but < 34.8 cents/kg|NA||U||N||||14.8% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.148|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139569|Australia goods: Pears provided in 2008.40.00 in containers each holding 1.4 kg or more, valued 34.8 cents/kg or more but < 52.2 cents/kg|NA||U||N||||14.7% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.147|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139570|Australia goods: Pears provided for in subheading 2008.40.00 in containers each holding 1.4 kg or more, valued 52.2 cents/kg or more|NA||U||N||||14.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.144|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139571|Australia goods: Apricots provided for in subheading 2008.50.40 valued less than 22.5 cents/kg|NA||U||N||||29.8% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.298|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139572|Australia goods: Apricots provided for in subheading 2008.50.40 valued 22.5 cents/kg or more but less than 36 cents/kg|NA||U||N||||29.2% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.292|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139573|Australia goods: Apricots provided for in subheading 2008.50.40 valued 36 cents/kg or more but less than 54 cents/kg|NA||U||N||||28.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.289|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139574|Australia goods: Apricots provided for in subheading 2008.50.40 valued 54 cents/kg or more but less than 81 cents/kg|NA||U||N||||28.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.286|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139575|Australia goods: Apricots provided for in subheading 2008.50.40 valued 81 cents/kg or more|NA||U||N||||28.1% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.281|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139576|Australia goods: Peaches provided for in subheading 2008.70.20 in containers each holding less than 1.4 kg, valued less than 8 cents/kg|NA||U||N||||17% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.17|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139577|Australia goods: Peaches provided for in 2008.70.20 in containers each holding < 1.4 kg, valued 8 cents/kg or more but < 12.8 cents/kg|NA||U||N||||16.7% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.167|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139578|Australia goods: Peaches provided for in 2008.70.20 in containers each holding < 1.4 kg, valued 12.8 cents/kg or more but < 19.2 cents/kg|NA||U||N||||16.5% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.165|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139579|Australia goods: Peaches provided for in 2008.70.20 in containers each holding < 1.4 kg, valued 19.2 cents/kg or more but < 28.8 cents/kg|NA||U||N||||16.3% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.163|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139580|Australia goods: Peaches provided for in subheading 2008.70.20 in containers each holding less than 1.4 kg, valued 28.8 cents/kg or more|NA||U||N||||16% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.16|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139581|Australia goods: Peaches provided for in subheading 2008.70.20 in containers each holding 1.4 kg or more, valued less than 13.5 cents/kg|NA||U||N||||17% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.17|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139582|Australia goods: Peaches provided in 2008.70.20 in containers each holding 1.4 kg or more, valued 13.5 cents/kg or more but < 21.6 cents/kg|NA||U||N||||16.7% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.167|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139583|Australia goods: Peaches provided in 2008.70.20 in containers each holding 1.4 kg or more, valued 21.6 cents/kg or more but < 32.4 cents/kg|NA||U||N||||16.5% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.165|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139584|Australia goods: Peaches provided in 2008.70.20 in containers each holding 1.4 kg or more, valued 32.4 cents/kg or more but < 48.6 cents/kg|NA||U||N||||16.3% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.163|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139585|Australia goods: Peaches provided for in subheading 2008.70.20 in containers each holding 1.4 kg or more, valued 48.6 cents/kg or more|NA||U||N||||16% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.16|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139586|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peaches/pears, w/liquid in airtight container < 1.4 kg, < 20.75cents|NA||U||N||||14.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.149|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139587|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peach/pear, w/liquid in airtight container <1.4 kg, 20.75-33.2 cents|NA||U||N||||14.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.146|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139588|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peach/pear, w/liquid in airtight container <1.4 kg, 33.2-49.8 cents|NA||U||N||||14.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.144|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139589|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peach/pear, w/liquid in airtight container <1.4 kg, 49.8-74.7 cents|NA||U||N||||14.3% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.143|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139590|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peach/pear, w/liquid in airtight container <1.4 kg, 74.7 cents/more|NA||U||N||||14% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.14|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139591|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peaches/pears, w/liquid in airtight container 1.4 kg/>, < 18.75cents|NA||U||N||||14.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.149|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139592|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peach/pear, w/liquid in airtight container 1.4 kg/>, 18.75-30 cents|NA||U||N||||14.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.146|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139593|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peach/pear, w/liquid in airtight container 1.4 kg/>, 30-45 cents/kg|NA||U||N||||14.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.144|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139594|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peach/pear, w/liquid in airtight container 1.4 kg/>, 45-67.5 cents|NA||U||N||||14.3% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.143|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139595|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/peach/pear, w/liquid in airtight container 1.4 kg/>, 67.5 cents/more|NA||U||N||||14% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.14|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139596|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/orange/grapefruit, w/liquid in airtight container, < 30.25 cents/kg|NA||U||N||||14.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.149|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139597|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/orange/grapefruit, w/liquid in airtight container, 30.25-48.4 cents|NA||U||N||||14.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.146|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139598|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/orange/grapefruit, w/liquid in airtight container, 48.4-72.6 cents|NA||U||N||||14.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.144|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139599|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/orange/grapefruit, w/liquid in airtight container, 72.6 cents-$1.089|NA||U||N||||14.3% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.143|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139600|Australia goods: Mixtures fruit/nut/edible part plants in 2008.92.90, w/orange/grapefruit, w/liquid in airtight container, $1.089/kg or more|NA||U||N||||14% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.14|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139601|Australia goods: Other mixtures fruit/nut/edible part plants in 2008.92.90, packed w/liquid in airtight container, valued < 20 cents/kg|NA||U||N||||14.9% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.149|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139602|Australia goods: Other mixtures fruit/nut/edible part plants in 2008.92.90, packed w/liquid in airtight container, valued 20 to 32 cents/kg|NA||U||N||||14.6% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.146|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139603|Australia goods: Other mixtures fruit/nut/edible part plants in 2008.92.90, packed w/liquid in airtight container, valued 32 to 48 cents/kg|NA||U||N||||14.4% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.144|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139604|Australia goods: Other mixtures fruit/nut/edible part plants in 2008.92.90, packed w/liquid in airtight container, valued 48 to 72 cents/kg|NA||U||N||||14.3% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.143|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139605|Australia goods: Other mixtures fruit/nut/edible part plants in 2008.92.90, packed w/liquid in airtight container, valued 72cents/kg or more|NA||U||N||||14% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.14|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139606|Australia goods: Other mixtures of fruit, nuts and other edible parts of plants provided for in subheading 2008.92.90|NA||U||N||||14% (AU)|||||||||||||||||||||||||||||||||||||||||||AU|7|0.14|0|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139607|Australia goods: Orange juice, frozen, provided for in 2009.11.00, in containers each holding < 0.946 liter, valued < 5.75 cents/liter|NA||U||N||||7.85 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.0785|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139608|Australia goods: Orange juice, frozen, in 2009.11.00, in containers each holding < 0.946 liter, valued 5.75 or more but < 9.2 cents/liter|NA||U||N||||7.7 cents/liter(AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.077|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139609|Australia goods: Orange juice, frozen, in 2009.11.00, in containers each holding < 0.946 liter, valued 9.2 or more but < 13.8 cents/liter|NA||U||N||||7.6 cents/liter(AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.076|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139610|Australia goods: Orange juice, frozen, in 2009.11.00, in containers each holding < 0.946 liter, valued 13.8 or more but < 20.7 cents/liter|NA||U||N||||7.5 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.075|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139611|Australia goods: Orange juice, frozen, in 2009.11.00, in containers each holding < 0.946 liter, valued 20.7 cents/liter or more|NA||U||N||||7.4 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.074|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139612|Australia goods: Orange juice, frozen, provided for in 2009.11.00, in containers of 0.946 to 3.785 liters, valued < 5.75 cents/liter|NA||U||N||||7.85 cents/liter(AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.0785|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139613|Australia goods: Orange juice, frozen, provided for in 2009.11.00, in containers of 0.946 to 3.785 liters, valued 5.75 to 9.2 cents/liter|NA||U||N||||7.7 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.077|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139614|Australia goods: Orange juice, frozen, provided for in 2009.11.00, in containers of 0.946 to 3.785 liters, valued 9.2 to 13.8 cents/liter|NA||U||N||||7.6 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.076|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139615|Australia goods: Orange juice, frozen, provided for in 2009.11.00, in containers of 0.946 to 3.785 liters, valued 13.8 to 20.7 cents/liter|NA||U||N||||7.5 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.075|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139616|Australia goods: Orange juice, frozen, provided for in 2009.11.00, in containers of 0.946 to 3.785 liters, valued 20.7 cents/liter or more|NA||U||N||||7.4 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.074|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00||
99139617|Australia goods: Orange juice, frozen, provided for in 2009.11.00, in containers hold > 3.785 liters, valued less than 5 cents/liter|NA||U||N||||7.85 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.0785|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139618|Australia goods: Orange juice, frozen, provided for in 2009.11.00, in containers hold > 3.785 liters, valued 5 or more but < 8 cents/liter|NA||U||N||||7.7 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.077|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
99139619|Australia goods: Orange juice, frozen, provided for in 2009.11.00, in containers hold > 3.785 liters, valued 8 or more but < 12 cents/liter|NA||U||N||||7.6 cents/liter (AU)|||||||||||||||||||||||||||||||||||||||||||AU|1|0|0.076|0||||N||||01/01/2005 00:00:00|12/31/2005 00:00:00|See chapter 99 statistical note 1.|
